grouping,dep_id,url,mrds_id,mas_id,site_name,latitude,longitude,region,country,state,county,com_type,commod1,commod2,commod3,oper_type,dep_type,prod_size,dev_stat,ore,gangue,other_matl,orebody_fm,work_type,model,alteration,conc_proc,names,ore_ctrl,reporter,hrock_unit,hrock_type,arock_unit,arock_type,structure,tectonic,ref,yfp_ba,yr_fst_prd,ylp_ba,yr_lst_prd,dy_ba,disc_yr,prod_yrs,discr,score,"",Site_Name,Other_Name,Last_Updt,Commodity,MinReg_ID,Remarks,Approx_Lon,Approx_Lat,Loc_Pt,Loc_Poly,GeolMinOcc,Resources,Production,History,Dep_Model,Descr_Sum
625,10014322,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10014322,D011044,,Silver Ace Mine,36.76664,-116.63421,NA,United States,Nevada,Nye,M,"Gold, Tungsten",,,Unknown,Contact Metasomatic,S,Past Producer,Scheelite,,,,,,,,,,"Bishop, Blaskowski, Michael J. (Elliott, James E.)",,"Quartzite,Shale,Limestone",,Andesite,,,"NBM BULL, STAGER, H.K. (IN PREP JAN 1984)",,,,,,,,,C,,,,,,,,,,,,,,,,,
626,10044426,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044426,M231843,,Grantsville Mine,38.84548,-117.57593,NA,United States,Nevada,Nye,B,"Silver, Lead, Zinc, Copper",,"Tungsten, Fluorine-Fluorite",Unknown,Replacement,S,Past Producer,"Fluorite, Scheelite, Sphalerite",,,IRREGULAR,Underground,72: Polymetallic replacement,,Oxidation Of Ore To Lowest Level On Property,"Alexander and Brooklyn, Silver Palace, Great Eastern.","Ore Occurs Within Shattered Limestone Unit, Along Contacts, Bedding Planes And Fractures.","Wong, George (Roberts, Ralph), La Pointe, D.D. (Tingley, J.V.)",Luning Formation,Limestone,,Rhyolite,,,"KRAL, V.E., 1951, MIN. RES. OF NYE CO.:  NBMG BULL 50, P. 201-203KRAL, 1951, P. 201-202.",,,,,,1863,,P.A. Haven,B,,,,,,,,,,,,,,,,,
626,10295604,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10295604,,320230034,Alexander and Brooklyn,38.84772,-117.58154,NA,United States,Nevada,Nye,M,Tungsten,,"Gold, Silver, Lead, Copper, Zinc",Underground,,,Plant,,,,,,,,,"Murray Prospect, Great Eastern, Grantsville, Silver Palace",,Hamilton,,,,,,,"NEVADA BUREAU OF MINES & GEOLOGY BULLETIN 65, 1963,P. 158-159.NEVADA BUREAU OF MINES & GEOLOGY BULLETIN 50, 1951,P. 201-203.UNIVERSITY OF NEVADA BULLETIN VOL. 39, N. 6, GEOLOGY &MINERAL SERIES NO. 43, 1945/HAMILTON, M.M., 1993, MINES, PROSPECTS, AND MINERALOCCURRENCES IN THAT PART OF THE SHOSHONE RANGE, NEVADA,ADMINISTERED AS TOIYABE NATIONAL FOREST:   U.S. BUREAU OFMINES MLA OPEN-FILE REPORT 16-93, P. 65.",,,,,,,,,C,,,,,,,,,,,,,,,,,
626,10310479,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10310479,M231843,,Grantsville Mine,38.84548,-117.57593,NA,United States,Nevada,Nye,B,Silver,Gold,"Lead, Zinc, Copper, Tungsten, Fluorine-Fluorite",Underground,replacement,S,Past Producer,"Galena, Sphalerite, Scheelite",Fluorite,,irregular,,72: Polymetallic replacement,,Ore is oxidized to the lowest level of old workings on the property.,"Alexander and Brooklyn, Silver Palace, Great Eastern","Ore occurs along contacts, bedding planes and fractures within shattered limestone unit.","LaPointe, D.D., Schruben, Paul G.",Luning Formation,"Limestone,Argillite,Conglomerate",,Rhyolite,,,"Kral, V.E., 1951, Mineral Resources of Nye County: NBMG Bull. 50, p. 201-203.NBMG MI-84, MI-85, MI-87.NBMG Map 91, 2nd, 3rd.Amer. Mines, 1989.",>,1860,>,1970,,1863,,P.A. Haven,B,,,,,,,,,,,,,,,,,
627,10098593,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10098593,M231651,,Smuggler Mine,38.99381,-117.88651,NA,United States,Nevada,Nye,M,"Gold, Silver",Lead,"Uranium, Tungsten",Unknown,,S,Past Producer,"Cerargyrite, Gold, Scheelite",,,,,,,,,Along Contact Of Limestone And Granodiorite.Sheared Contact,"Wong, George (Roberts, Ralph), La Pointe, D.D. (Tingley, J.V.)",,"Diorite,Limestone",,Diorite,,,"GARSIDE, L.J., 1973, RADIOACTIVE MINERAL OCCURRENCES IN NEVADA:  NEV. BUR. OF MINES AND GEOL., BULL. 81, P. 86KRAL, V.E., 1951, MINERAL RESOURCES OF NYE CO.:  NEV. BUR. OF MINES AND GEOL., BULL. 50, P. 96-97.KLEINHAMPL, F.J. AND ZIONY, J.I., GEOLOGY AND MINERAL DEPOSITS OF NORTHERN NYE CO.:  NEV. BUR. OF MINES AND GEOLOGY, BULLETIN, IN PRESS.",,,,,,,,,B,,,,,,,,,,,,,,,,,
627,10271409,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10271409,,320230035,Smuggler,38.99322,-117.90515,NA,United States,Nevada,Nye,M,Tungsten,,"Lead, Copper, Gold, Silver",Underground,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,"UNIV. OF NEV BULL, GEOL & MIN SERIES NO. 5, 1951, PP. 96-97USGS MINERAL INVEST MAP MF-52, SCALE 1:24,000, 1957USGS GEOL QUAD MAP, GQ-250, 1963",,,,,,,,,D,,,,,,,,,,,,,,,,,
628,10045778,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045778,M233602,,Spanish Springs,38.4591,-117.02508,NA,United States,Nevada,Nye,M,Tungsten,,Manganese,Unknown,,S,Past Producer,"Huebnerite, Scheelite, Tetrahedrite",Quartz,,TABULAR,,46: W veins,,,,,"La Pointe, D. D., Blaskowski, Michael J. (Elliott, James E.)",,Diorite,,Diorite,,,"FERGUSON, H.G., 1924, USGS BULL 723.NBM BULL., STAGER, H.K. (IN PREP JAN 1984)",,,,,,,,,C,,,,,,,,,,,,,,,,,
628,10271057,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10271057,D001287,320230036,Spanish Spring Mine,38.45853,-117.02481,NA,United States,Nevada,Nye,M,Tungsten,,,Surface-Underground,,,Past Producer,,,,,,,,,"Spanish Spring, Spanish Springs",,"Schmauch, Steven W.",,,,,,,"GSA MEMOIR 15, 1946, P. 180.U.S. GEOLOGICAL SURVEY BULLETIN 723, 1924, P. 77.U.S. GEOLOGICAL SURVEY BULLETIN 652, 1917, P. 52 AND 60.U.S. GEOLOGICAL SURVEY BULLETIN 624, 1917, P. 195.NEVADA BUREAU OF MINES & GEOLOGY BULLETIN 105, 1988, P. 144.AREAS OF DEVELOPMENT INTEREST IN THAT PART OF THE TOQUIMARANGE, NEVADA, ADMINISTERED AS TOIYABE NATIONAL FOREST.",,,,,,,,,C,,,,,,,,,,,,,,,,,
629,10045801,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045801,M233633,,Stevenson's and Schuppy's Claims,38.69743,-117.03536,NA,United States,Nevada,Nye,M,Tungsten,,"Copper, Silver",Unknown,,N,Occurrence,"Huebnerite, Tetrahedrite",Fluorite,,TABULAR,,46: W veins,,Slight Oxidation,,,"La Pointe, D. D.",,"Slate,Pegmatite,Granite",,Granite,,,"USGS BULL 725-I, P. 389",,,,,,,,,C,,,,,,,,,,,,,,,,,
629,10125219,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10125219,,320230037,Stevenson and Schuppy,38.69273,-117.05592,NA,United States,Nevada,Nye,M,Tungsten,,,Unknown,,,Unknown,,,,,,,,,"Round Mtn Tungsten Mine 1911, Stevenson and Schuppy Mine 1921, Dorrough Prospect 1984, Shoshone Creek Tungsten Prospects, Fnbe Claim Group 1971, Low Risk Claim Group 1993",,"Schmauch, Steven W.",,,,,,,"NEVADA BUREAU OF MINES BULLETIN 50, 1951, P. 147.NEVADA BUREAU OF MINES BULLETIN 65, 1963, P. 159.U.S. GEOLOGICAL SURVEY BULLETIN 725, 1921, P. 384, AND389-390.GEOLOGICAL SOCIETY OF AMERICAN MEMOIR 15, 1946, P. 180.NEVADA BUREAU OF MINE & GEOLOGY 86-14 - LOCATION DATA.U.S. GEOLOGICAL SOCIETY PROFESSIONAL PAPER 1287, DR. SHAWEAND OTHERS, 1984, 42 PP.STAGER & TINGLEY, 1988, NEVADA BUREAU OF MINES & GEOLOGYBULLETIN 105, P. 149.AREAS OF DEVELOPMENT INTEREST IN THAT PART OF THE TOQUIMARANGE, NEVADA, ADMINISTERED AS TOIYABE NATIONAL FOREST.",,,,,,1900,,,C,,,,,,,,,,,,,,,,,
63,10008664,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10008664,D000994,,Victory Mine,37.01662,-118.95095,NA,United States,California,Fresno,M,Tungsten,,,Unknown,,S,Past Producer,Scheelite,,,,,,,,,,"Elliott, James E., Fraticelli, L. A. (Albers, J.), Mosier, Dan",,,,Diorite,,,"KRAUSKOPF, K.B., 1953;  TUNGSTEN DEPOSITS OF MADERA, FRESNO AND TULARE COUNTIES;  SPEC. REPT. 35; DIV. OF MINES, P. 79.LEMMON, D.M. AND TWETO, O.L., 1962;  TUNGSTEN IN THE US;  USGS MAP, MR-25.",,,,,,,1943,,C,,,,,,,,,,,,,,,,,
63,10163756,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10163756,D000994,60190336,Victory,37.02275,-118.95925,NA,United States,California,Fresno,M,Tungsten,,,Surface,,,Unknown,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,"CA DOM BULL SR 35,P 79",,,,,,,,,D,,,,,,,,,,,,,,,,,
630,10014327,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10014327,D011050,,Ten O'Clock Hope Mine,38.92492,-117.86761,NA,United States,Nevada,Nye,M,Tungsten,,,Unknown,Unknown,S,Occurrence,,,,,,,,,,,"Bishop, Blaskowski, Michael J. (Elliott, James E.)",,,,,,,"NBM BULL, STAGER, H.K. (IN PREP JAN. 1984)NBM BULL, STAGER H.K. (IN PREP. JAN. 1984)",,,,,,,,,D,,,,,,,,,,,,,,,,,
631,10101883,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10101883,D011074,,Tonopah Belmont,38.06661,-117.21758,NA,United States,Nevada,Nye,M,Silver,"Manganese, Tungsten",,Unknown,,S,Past Producer,Wolframite,,,,,,,,"Belmont, Susie",,"Bishop, Blaskowski, Michael J. (Elliott, James E.)",,,,,,,"NBM. BULL, STAGER, H.K. (IN PREP JAN 1984)NBM BULL, STAGER, H.K. (IN PREP JAN 1984)",,,,,,,,,D,,,,,,,,,,,,,,,,,
631,10305217,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10305217,M060432,320230039,Desert Queen Shaft,38.07134,-117.21732,NA,United States,Nevada,Nye,M,Tungsten,,"Silver, Lead, Gold",Underground,,,Past Producer,,,,,,,,,Tonopah BelmontBelmont,,Western Field Operations Center (WFOC),,,,,,,"NEV BUR OF MINES BULL 51, 1953, P.49USGS PROF PAPER 42, 1905, PP. 193-194USGS BULL 723, 1924, P. 5-6",,,,,,,,,D,,,,,,,,,,,,,,,,,
631,10310396,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10310396,D001289,,Tonopah District,38.08327,-117.21925,NA,United States,Nevada,Nye,M,"Gold, Silver","Copper, Lead","Tungsten, Arsenic",Underground,epithermal vein deposits,L,Producer,"Argentite, Pyrargyrite, Cerargyrite, Polybasite, Stephanite, Tetrahedrite, Galena, Electrum, Iodyrite, Embolite, Cinnabar, Scheelite, Wolframite, Silver","Quartz, Barite, Apatite, Opal, Turquoise, Pyrite, Sericite, Adularia, Jasper, Calcite, Rhodochrosite, Cacoxenite, Pharmacosiderite",,Tabular to irregular,,"150: Epithermal vein, Comstock","Dominant alteration types affecting volcanic host rocks are silicification, sericitization, argillization and kaolinization . Andesite has been altered to chlorite and calcite. Rhyolite has been altered to chlorite, calcite, pyrite, quartz, sericite, and siderite.","Tonopah mines contain both hypogene and supergene ore. Supergene enrichment was a major enhancement to the grade of the Tonopah mines ore. The depth of oxidation was variable, up to 1170 feet. Hydrothermal fluids are present in open space fillings.  Rich oxidized ore in Desert Queen.","Mizpah, West End Consolidated, Halifax Tonopah, Jim Butler Tonopah, MacNamara, Mizpah Extension, Montana - Tonopah, North Star, Rescue Eula, Tonopah Belmont, Tonopah Extension, Tonopah Midway Mines","There is strong structural control of all orebodies. Ore bodies are localized by breccia and gouge zones along the Tonopah fault, th eN-S-rending Halifax Fault Zone, the Merton fault, and the Monarch-Pittsburg fault.","LaPointe,D.D. , Schruben, Paul G.","""Mizpah Trachyte"", ""Tonopah Formation"", ""West End Rhyolite""","Trachyte,Andesite,Rhyolite,Tuff,Volcanic Breccia (Agglomerate),Sedimentary Rock","""Extension Breccia"", ""Sandgrass Andesite"", ""Esmeralda Formation""",Rhyolite,"Major structures include the Halifax Fault Zone (N-S) and the Tonopah Fault.  The  youngest group strike NE, NW, and N-S, dipping W., The Tonopah fault, the N-S-trending Halifax Fault Zone, the Merton fault, and the Monarch-Pittsburg fault.",,"Kral, V E, 1951, Mineral Resources of Nye Co., Nev,: Nev. Univ. Bull. v. 45, no. 3, Geology and Mining Series, No. 50, p. 171Lincoln, F. C. 1923, Mining Districts and Mineral Resources of Nevada; Reno, Nev. Newsletter Pub. Co., p. 186Nolan, T. B. 1935, The Underground Geology of the Tonopah Mining Dist. Nev; Nev. Univ. Bull., v. 29 no. 5, p. 13Koschmann and Bergendahl, 1968, Gold Districts of the U.S.; USGS Prof. Paper 610, p.4.Balliet, L. W, 1914, The Geology of Tonopah, Nev.: Mining and Engineering World, vol 40, p. 837-841.Locke, A, 1912, The Geology of the Tonopah Mining Dist.: Bull. Aime vol. 62, p. 217-226.Spurr, J E, 1903, The Ore Deposits of Tonopah, Nev: USGS Bull. 219.Spurr, J E, 1904, The Ore Deposits Of Tonopah, Nev.: USGS Bull. 225 P. 88-110.Spurr, J E, 1905, Geology of the Tonopah Mining Dist., Nev.; USGS Prof. Paper 42Bailey, E. H., U S Geol. Survey, Personal FilesBailey and Phoenix, 1944, Quicksilver Deposits of Nevada: NBMG Bull. 41Burgess, 1911, The Halogen Salts of Silver and assoc. minerals at Tonopah; Econ. Geol. v. 6, p. 21Spurr, J.E., 1905, Geology of the Tonopah Mining District:  USGS Prof. Paper 42, p. 184-188.Carpenter, J. A, et al., 1953, History of Fifty Years of Mining at Tonopah:  NBMG Bull. 51.The Mining Record, November 25, 1981Long, K.R., DeYoung, J.H., Jr., and Ludington, S.D., 1998, Database of significant deposits of gold, silver, copper, lead, and zinc in the United States; Part A, Database description and analysis; part B, Digital database: U.S. Geological Survey Open-File Report 98-206, 33 p., one 3.5 inch diskette.Lemmon, D.M., Unpublished Data.Lemmon, D.M., and Tweto, O.L., 1962, Tungsten in the U.S., USGS Map, MR-25.Shawn Hall, A History of Tonopah, at: website:  http://www.tonopahnevada.com/history.htm",,1900,,1947,,1900,1900-1947,James L. Butler,A,,,,,,,,,,,,,,,,,
631,60000041,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60000041,D001289,,Tonopah District,38.06664,-117.21761,NA,United States,Nevada,Nye,M,"Silver, Tungsten",,,Unknown,SILVER-VEINS,N,Occurrence,,,,,,,,,,,,,,,,,,"LEMMON, D.M., UNPUBLISHED DATA.LEMMON, D.M., AND TWETO, O.L., 1962, TUNGSTEN IN THE U.S., USGS MAP, MR-25.",,,,,,,,,D,,,,,,,,,,,,,,,,,
631,60001666,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=60001666,W002911,,Tonopah District,38.06244,-117.21761,NA,United States,Nevada,Nye,M,"Gold, Silver","Lead, Copper",Tungsten,Unknown,REPLACEMENT VEINS,Y,Past Producer,,,,,,,HYDROTHERMAL?,HYPOGENE; SOME SUPERGENE,,,,,,,,"TONOPAH FAULT, HALIFAX FAULT ZONE (N-S); TONOPAH FAULT; YOUNGEST GROUP NE, NW, AND N-S DIP W",,"KRAL, V.E., 1951, MINERAL RESOURCES OF NYE CO., NEV,: NEV. UNIV. BULL. V. 45, NO. 3, GEOL AND MINING SER. 50, P. 171LINCOLN, F. C. 1923, MINING DISTRICTS AND MINERAL RESOURCES OF NEVADA; RENO, NEV. NEWSLETTER PUB. CO., P. 186NOLAN, T. B. 1935, THE UNDERGROUND GEOLOGY OF THE TONOPAH MINING DIST. NEV; NEV. UNIV. BULL., V 29 NO. 5 P. 13KOSCHMANN AND BERGENDAHL, 1968, GOLD DISTRICTS U.S.; USGS PROF. PAPER 610 P 194.BALLIET, L.W., 1914, THE GEOLOGY OF TONOPAH, NEV.: MINING AND ENGINEERING WORLD, VOL 40 P 837-841.LOCKE, A., 1912, THE GEOLOGY OF THE TONOPAH MINING DIST.: BULL. AIME VOL 62 P. 217-226.SPURR, J.E., 1903, THE ORE DEPOSITS OF TONOPAH, NEV: USGS BULL. 219.SPURR, J.E., 1904, THE ORE DEPOSITS OF TONOPAH, NEV.: USGS BULL. 225 P. 88-110.SPURR, J.E., 1905, GEOLOGY OF THE TONOPAH MINING DIST., NEV.; USGS PROF. PAPER 42",,1900,,,,1900,,James L. Butler,D,,,,,,,,,,,,,,,,,
632,10044263,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044263,M231646,,Unnamed Prospect,38.98464,-117.93567,NA,United States,Nevada,Nye,M,,,"Tungsten, Copper",Unknown,,N,Occurrence,Scheelite,Epidote,,,,42: W skarn,The Strata Is Metasomatized.,,,No Information,"Wong, George (Roberts, Ralph), La Pointe, D.D. (Tingley, J.V.)",Luning,"Schist,Shale,Limestone",,Andesite,Deformation Of Strata,,"KLEINHAMPL, F.J. AND ZIONY, J.I., GEOLOGY AND MINERAL DEPOSITS OF NORTHERN NYE CO.:  NEV. BUR. OF MINES AND GEOLOGY, BULLETIN, IN PRESS",,1950,,,,,,,C,,,,,,,,,,,,,,,,,
633,10044400,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044400,M231813,,Unnamed Prospect,39.0752,-117.19093,NA,United States,Nevada,Nye,M,Tungsten,,"Silver, Antimony, Lead, Copper, Mercury",Unknown,,S,Occurrence,"Galena, Malachite",Pyrite,,,,,Sericitization,,,No Information,"Wong, George (Roberts, Ralph), La Pointe, D.D. (Tingley, J.V.)",,"Quartzite,Schist",,,,,"KLEINHAMPL, F.J. AND ZIONY, J.I., GEOLOGY AND MINERAL DEPOSITS OF NORTHERN NYE CO.: NEV. BUR. OF MINES AND GEOLOGY, BULLETIN, IN PRESS",,,,,,,,,D,,,,,,,,,,,,,,,,,
633,10247480,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10247480,,320232043,"Unknown 18,14,43",39.07802,-117.18953,NA,United States,Nevada,Nye,M,Silver,,"Tungsten, Gold",Underground,,,Occurrence,,,,,,,,,,,"Lipton, David A.",,,,,,,"NEVADA BUREAU OF MINES & GEOLOGY BULLETIN 99B, P. 210.UNPUBLISHED REPORT, AREAS OF DEVELOPMENT INTEREST IN THATPART OF THE TOIYABE RANGE, NEVADA, ADMINISTERED ASTOIYABE NATIONAL FOREST.",,,,,,,,,D,,,,,,,,,,,,,,,,,
634,10014352,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10014352,D011087,,Valley View,38.06661,-117.22592,NA,United States,Nevada,Nye,M,Silver,Tungsten,,Unknown,,S,Past Producer,,,,,,,,,,,"Bishop, Blaskowski, Michael J. (Elliott, James E.)",,,,,,,"NBM BULL, STAGER, H.K. (IN PREP JAN 1984)",,,,,,,,,D,,,,,,,,,,,,,,,,,
634,10271167,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10271167,,320230043,Valley View,38.06804,-117.22702,NA,United States,Nevada,Nye,M,Tungsten,,,Underground,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,"GSA MEMOIR 15, 1946, P. 180USGS BULL 219, 1903, P. 20USGS BULL 225, 1904, P. 102USGS PROF PAPER 42, 1905",,,,,,,,,D,,,,,,,,,,,,,,,,,
635,10040292,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10040292,M055002,,Van Ness Mine,38.6441,-116.97898,NA,United States,Nevada,Nye,M,Mercury,,Tungsten,Unknown,,S,Past Producer,"Cinnabar, Scheelite",Quartz,,"TABULAR, IRREGULAR",Underground,,Silicification,,"Stovepipe Tunnel, Ott Shaft",Metasedimentary Rocks,"Gassaway, Judith S., Wong, George (Roberts, Ralph)",,,Granite;Rhyolite,Granite,Ore In Roof Pendant,Basin And Range,"BAILEY, E. H., U. S. GEOLOGICAL SURVEY, PERSONAL FILESBAILEY, E.H., AND PHOENIX, D.A., 1944, QUICKSILVER DEPOSITS IN NEVADA:  NEV. BUR. OF MINES AND GEOL., BULL. 41, P. 138.HOLMES, G.H., JR., 1965, MERCURY IN NEVADA, IN MERCURY POTENTIAL OF THE U.S.:  U.S. BUR. OF MINES, INF. CIRC. 8252, P. 257.USBM UNPUB DATA",,,,,,1928,"1928-1931, 1936-1942",J. Humphrey,B,,,,,,,,,,,,,,,,,
635,10174114,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10174114,M055002,320230160,Van Ness Mine,38.64413,-116.97922,NA,United States,Nevada,Nye,M,Mercury,,Tungsten,Underground,,,Past Producer,,,,,,,,,,,"Schmauch, Steven W.",,,,,,,"NEVADA BUREAU OF MINES BULLETIN 65, 1963, PP. 158-159BY J. H. SCHILLING.NEVADA BUREAU OF MINES BULLETIN 41, 1944, P. 138,PLATES 1 AND 14 BY BAILEY AND PHOENIX.U.S. BUREAU OF MINES IC 8252, 1965, P. 257, BYHOLMES, G.H., JR.STAGER, H.K., AND JINGLEY, J.V., 1988, NEVADA BUREAU OFMINES & GEOLOGY BULLETIN 105, P. 135.KLEINHAMPLE & ZIONY, 1984, NEVADA BUREAU OF MINES & GEOLOGYBULLETIN 99B, P. 15, 46, 47, 49, 50 AND 52.ERVINE, WARREN, 1972, STANFORD UNIVERSITY PHD THESIS,P. 133-135.AREAS OF DEVELOPMENT INTEREST IN THAT PART OF THE TOQUIMARANGE, NEVADA, ADMINISTERED AS TOIYABE NATIONAL FOREST.",,1928,,,,1928,,,C,,,,,,,,,,,,,,,,,
636,10044264,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10044264,M231647,,Victory Tungsten Mine,38.97548,-117.91567,NA,United States,Nevada,Nye,B,Tungsten,,"Fluorine-Fluorite, Molybdenum, Beryllium",Unknown,,M,Past Producer,Scheelite,"Andalusite, Pyrite, Quartz, Sphene",,,Underground,42: W skarn,The Granodiorite Is Feldspathized And Contact Metamorphosed.Silicification,Contact Metamorphic,Victory Nos. 1-6 Claims,"Ore Body Is Controlled A N 5-10 W, 40-50 Sw Feldspathized Zone, A N 40 W, 50-70 Sw Shear Zone, N 50 W Striking Vertical Joints. Fracturing And Crushing Of Host Rock.","Wong, George (Roberts, Ralph), Blaskowski, Michael J. (Elliott, James E.)",,"Diorite,Limestone",,Granite,"Shear Zone (N 40 W, 50-70 Sw), Joints (N 50 W, 90)Dougan Thrust Fault; 2 E-W Faults",,"PAPKE, K.G., 1979, FLUORSPAR IN NEVADA:  NEV. BUR. OF MINES AND GEOL., BULL. 93, P. 71.HUMPHREY, F.L. AND WYATT, M., 1958, SCHEELITE IN FELDSPATHIZED GRANODIORITE AT THE VICTORY MINE:  ECON. GEOL., V. 53, P. 38-64.KRAL, V.E., 1951, MINERAL RESOURCES OF NYE CO.:  NEV. BUR. OF MINES AND GEOL., BULL. 50, P. 97-98.VITALIANO, C.J., ERICKSON, C.J., AND CALLAGHAN, E., 1952, GEOLOGIC MAP OF THE VICTORY TUNGSTEN DEPOSIT:  USGS OPEN-FILE MAP.NBM BULL., STAGER, H.K. (IN PREP JAN 1984)",,,,,,1945,,"W.L. Sovy And Jack Southerland Of Fallon, And Albert Brown Of Gabbs.",B,,,,,,,,,,,,,,,,,
636,10150132,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10150132,D001199,320230695,Gabbs Tungsten Mine,38.96162,-117.93595,NA,United States,Nevada,Nye,M,Tungsten,,,Surface,,,Past Producer,,,,,,,,,,,Western Field Operations Center (WFOC),,,,,,,"STATE INSPECTOR OF MINES, DIRECTORY OF NEVADA MINE OPERA-TIONS ACTIVE DURING 1978. NEVADA INDUSTRIAL COMMISSION,JAN., 1979, P. 45.",,,,,,,,,D,,,,,,,,,,,,,,,,,
636,10174086,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10174086,W016333,320230048,Victory,38.97492,-117.91765,NA,United States,Nevada,Nye,M,,,"Tungsten, Beryllium",Surface-Underground,,,Past Producer,,,"Calcite, Diopside, Epidote, Fluorite, Garnet, Phlogopite, Quartz, Scapolite, Scheelite, Talc, Tourmaline, Tremolite",,Underground,,,,Victory Tungsten,,Western Field Operations Center (WFOC),,,,,,,"HUMPHREY, F.L. AND M. WYATT. SCHEELITE IN FELDSPATHIZEDGRANODIORITE AT THE VICTORY MINE, GABBS, NEVADA. ECONOMICGEOLOGY. VOL. 53, 1958, PP. 38-64.WARNER, L. A., W. T. HOLSER, V. R. WILMARTH, & E. N. CAMERONOCCURRENCE OF NONPEGMATITE BERYLLIUM IN THE UNITED STATES.U.S. GEOLOGICAL SURVEY PROF. PAPER 318, 1959, P. 71.VITALIANO, C.J., E. CALLAGHAN, AND N.J. SILBERLING. GEO-LOGY OF GABBS AND VICINITY, BYE COUNTY, NEV. U.S. GEOL.SURVEY MISCELLANEOUS FIELD STUDY MAP MF-52, 1957.1:24,000.",,,,,,,,,C,,,,,,,,,,,,,,,,,
637,10045676,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10045676,M233466,,Violet Blue Prospect,38.70076,-117.05092,NA,United States,Nevada,Nye,M,,,"Tungsten, Uranium",Unknown,,S,Past Producer,Huebnerite,,,,,46: W veins,,,,Along A Shear Zone In Granite,"Wong, George (Roberts, Ralph), Blaskowski, Michael J. (Elliott, James E.)",,Granite,,,,,"GARSIDE, L.J., 1973, RADIOACTIVE MINERAL OCCURRENCES IN NEVADA: NEV. BUR. OF MINES AND GEOL., BULL. 81, P. 88NBM BULL., STAGER, H.K. (IN PREP. JAN. 1984)",,,,,,,,,C,,,,,,,,,,,,,,,,,
637,10125079,https://mrdata.usgs.gov/mrds/show-mrds.php?dep_id=10125079,,320230044,Violet Blue,38.70073,-117.03202,NA,United States,Nevada,Nye,M,Tungsten,,,Underground,,,Occurrence,,,,,,,,,,,"Schmauch, Steven W.",,,,,,,"NEVADA BUREAU OF MINES BULLETIN 65, 1963, P. 159.GEOLOGIC SOCIETY OF AMERICA MEMOIR 15, 1946, P. 180.UNIVERSITY OF NEVADA BULLETIN, GEOLOGIC & MINERAL SERIES,NO. 5, 1951, P. 154.U.S. GEOLOGICAL SURVEY BULLETIN 725, 1921, PP. 384, 388-390.U.S. GEOLOGICAL SURVEY GEOLOGIC MAP, GQ-40, 1954, 1/125,000.AREAS OF DEVELOPMENT INTEREST IN THAT PART OF THE TOQUIMARANGE, NEVADA, ADMINISTERED AS TOIYABE NATIONAL FOREST.NEVADA BUREAU OF MINES & GEOLOGY BULLETIN 99B, 1984, P. 22AND 179.NEVADA BUREAU OF MINES & GEOLOGY BULLETIN 81, 1973, P. 88,GARSIDE.NEVADA BUREAU OF MINES & GEOLOGY BULLETIN 105, 1988, P. 149.NEVADA BUREAU OF MINES & GEOLOGY OPEN FILE REPORT 86-14.",,,,,,,,,C,,,,,,,,,,,,,,,,,
